2024/12/17 08:41:21.632 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08965, spec=gm05066
2024/12/17 08:41:21.652 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=989, order=0, coreidx1=1105, coreidx2=1105
2024/12/17 08:41:21.652 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09125, spec=lcb
2024/12/17 08:41:21.652 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=989, order=0, coreidx1=1105, coreidx2=1105
2024/12/17 08:41:21.652 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09155, spec=lcw
2024/12/17 08:41:21.652 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=989, order=0, coreidx1=1105, coreidx2=1105
2024/12/17 08:41:21.652 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08070, spec=lcx
2024/12/17 08:41:21.652 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=989, order=0, coreidx1=1105, coreidx2=1105
2024/12/17 08:41:21.652 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1626, name=1626
2024/12/17 08:41:21.652 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07850, spec=gm04274
2024/12/17 08:41:21.652 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1626, order=0, coreidx1=1106, coreidx2=1106
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08870, spec=gm05061
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1626, order=0, coreidx1=1106, coreidx2=1106
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09050, spec=gm05066
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1626, order=0, coreidx1=1106, coreidx2=1106
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08545, spec=gm08549
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1626, order=0, coreidx1=1106, coreidx2=1106
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07885, spec=gm10478
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1626, order=0, coreidx1=1106, coreidx2=1106
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09130, spec=lcb
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1626, order=0, coreidx1=1106, coreidx2=1106
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09160, spec=lcw
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1626, order=0, coreidx1=1106, coreidx2=1106
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08075, spec=lcx
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1626, order=0, coreidx1=1106, coreidx2=1106
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1691, name=1691
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07875, spec=gm04274
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1691, order=0, coreidx1=1111, coreidx2=1111
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08895, spec=gm05061
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1691, order=0, coreidx1=1111, coreidx2=1111
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09075, spec=gm05066
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1691, order=0, coreidx1=1111, coreidx2=1111
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08570, spec=gm08549
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1691, order=0, coreidx1=1111, coreidx2=1111
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07910, spec=gm10478
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1691, order=0, coreidx1=1111, coreidx2=1111
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09155, spec=lcb
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1691, order=0, coreidx1=1111, coreidx2=1111
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09190, spec=lcw
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1691, order=0, coreidx1=1111, coreidx2=1111
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08100, spec=lcx
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1691, order=0, coreidx1=1111, coreidx2=1111
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1808, name=1808
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08080, spec=gm04274
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1808, order=0, coreidx1=1149, coreidx2=1149
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09105, spec=gm05061
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1808, order=0, coreidx1=1149, coreidx2=1149
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09285, spec=gm05066
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1808, order=0, coreidx1=1149, coreidx2=1149
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08765, spec=gm08549
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1808, order=0, coreidx1=1149, coreidx2=1149
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08105, spec=gm10478
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1808, order=0, coreidx1=1149, coreidx2=1149
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09365, spec=lcb
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1808, order=0, coreidx1=1149, coreidx2=1149
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09400, spec=lcw
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1808, order=0, coreidx1=1149, coreidx2=1149
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08305, spec=lcx
2024/12/17 08:41:21.653 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1808, order=0, coreidx1=1149, coreidx2=1149
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=664, name=664
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07800, spec=gm04274
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=664, order=0, coreidx1=1098, coreidx2=1098
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08820, spec=gm05061
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=664, order=0, coreidx1=1098, coreidx2=1098
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09000, spec=gm05066
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=664, order=0, coreidx1=1098, coreidx2=1098
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08490, spec=gm08549
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=664, order=0, coreidx1=1098, coreidx2=1098
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07830, spec=gm10478
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=664, order=0, coreidx1=1098, coreidx2=1098
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09080, spec=lcb
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=664, order=0, coreidx1=1098, coreidx2=1098
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09110, spec=lcw
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=664, order=0, coreidx1=1098, coreidx2=1098
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08025, spec=lcx
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=664, order=0, coreidx1=1098, coreidx2=1098
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1645, name=1645
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08130, spec=gm04274
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1645, order=0, coreidx1=1152, coreidx2=1152
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09120, spec=gm05061
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1645, order=0, coreidx1=1152, coreidx2=1152
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09300, spec=gm05066
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1645, order=0, coreidx1=1152, coreidx2=1152
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08805, spec=gm08549
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1645, order=0, coreidx1=1152, coreidx2=1152
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08120, spec=gm10478
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1645, order=0, coreidx1=1152, coreidx2=1152
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09380, spec=lcb
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1645, order=0, coreidx1=1152, coreidx2=1152
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09415, spec=lcw
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1645, order=0, coreidx1=1152, coreidx2=1152
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08320, spec=lcx
2024/12/17 08:41:21.654 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1645, order=0, coreidx1=1152, coreidx2=1152
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1810, name=1810
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08155, spec=gm04274
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1810, order=0, coreidx1=1157, coreidx2=1157
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09150, spec=gm05061
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1810, order=0, coreidx1=1157, coreidx2=1157
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09330, spec=gm05066
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1810, order=0, coreidx1=1157, coreidx2=1157
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08840, spec=gm08549
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1810, order=0, coreidx1=1157, coreidx2=1157
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08150, spec=gm10478
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1810, order=0, coreidx1=1157, coreidx2=1157
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09410, spec=lcb
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1810, order=0, coreidx1=1157, coreidx2=1157
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09445, spec=lcw
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1810, order=0, coreidx1=1157, coreidx2=1157
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08350, spec=lcx
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1810, order=0, coreidx1=1157, coreidx2=1157
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=857, name=857
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08345, spec=gm04274
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=857, order=0, coreidx1=1184, coreidx2=1184
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09290, spec=gm05061
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=857, order=0, coreidx1=1184, coreidx2=1184
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09470, spec=gm05066
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=857, order=0, coreidx1=1184, coreidx2=1184
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS09015, spec=gm08549
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=857, order=0, coreidx1=1184, coreidx2=1184
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08320, spec=gm10478
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=857, order=0, coreidx1=1184, coreidx2=1184
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09550, spec=lcb
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=857, order=0, coreidx1=1184, coreidx2=1184
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09585, spec=lcw
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=857, order=0, coreidx1=1184, coreidx2=1184
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08490, spec=lcx
2024/12/17 08:41:21.655 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=857, order=0, coreidx1=1184, coreidx2=1184
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1902, name=1902
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07795, spec=gm04274
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1902, order=0, coreidx1=1097, coreidx2=1097
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08815, spec=gm05061
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1902, order=0, coreidx1=1097, coreidx2=1097
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08995, spec=gm05066
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1902, order=0, coreidx1=1097, coreidx2=1097
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08485, spec=gm08549
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1902, order=0, coreidx1=1097, coreidx2=1097
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07825, spec=gm10478
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1902, order=0, coreidx1=1097, coreidx2=1097
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09075, spec=lcb
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1902, order=0, coreidx1=1097, coreidx2=1097
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09105, spec=lcw
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1902, order=0, coreidx1=1097, coreidx2=1097
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08020, spec=lcx
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1902, order=0, coreidx1=1097, coreidx2=1097
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=1711, name=1711
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS08265, spec=gm04274
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1711, order=0, coreidx1=1170, coreidx2=1170
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS09215, spec=gm05061
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1711, order=0, coreidx1=1170, coreidx2=1170
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS09395, spec=gm05066
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1711, order=0, coreidx1=1170, coreidx2=1170
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08935, spec=gm08549
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1711, order=0, coreidx1=1170, coreidx2=1170
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS08245, spec=gm10478
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1711, order=0, coreidx1=1170, coreidx2=1170
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS09475, spec=lcb
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1711, order=0, coreidx1=1170, coreidx2=1170
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS09510, spec=lcw
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1711, order=0, coreidx1=1170, coreidx2=1170
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS08415, spec=lcx
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=1711, order=0, coreidx1=1170, coreidx2=1170
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=8, name=8
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LBCZ_RS07650, spec=gm04274
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=8, order=0, coreidx1=1067, coreidx2=1067
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCYAK_RS08665, spec=gm05061
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=8, order=0, coreidx1=1067, coreidx2=1067
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCACT_RS08845, spec=gm05066
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=8, order=0, coreidx1=1067, coreidx2=1067
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BGL52_RS08330, spec=gm08549
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=8, order=0, coreidx1=1067, coreidx2=1067
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=DYY97_RS07670, spec=gm10478
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=8, order=0, coreidx1=1067, coreidx2=1067
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCABL_RS08925, spec=lcb
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=8, order=0, coreidx1=1067, coreidx2=1067
2024/12/17 08:41:21.656 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=BN194_RS08945, spec=lcw
2024/12/17 08:41:21.657 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=8, order=0, coreidx1=1067, coreidx2=1067
2024/12/17 08:41:21.657 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster domNo=0, name=LCA12A_RS07875, spec=lcx
2024/12/17 08:41:21.657 [AWT-EventQueue-0] INFO   cgdp.corealign.DomCluster clustid=8, order=0, coreidx1=1067, coreidx2=1067
2024/12/17 08:41:21.657 [AWT-EventQueue-0] INFO   cgdp.corealign.Cluster Cluster id=2616, name=2616
